parzellen_id,gebaeude_id,geschoss_id,geschoss_label,wohnungs_id,einheit_id,flaechen_id,einheit_nutzung,entitaet_subtyp,entitaet_typ,flaeche,definition,zimmer_zaehler,hoehenkote,hoehe,koordinaten
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((19.38 -1.85, 20.57 -1.52, 20.68 -1.94, 19.5 -2.27, 19.38 -1.85))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((16.21 -2.72, 17.38 -2.4, 17.5 -2.82, 16.32 -3.14, 16.21 -2.72))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Eingangstür,Öffnung,,,,5.8,2.0,"POLYGON ((12.43 8.14, 12.65 7.32, 12.5 7.28, 12.27 8.09, 12.43 8.14))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((15.3 -0.45, 15.51 -1.2, 15.43 -1.22, 15.22 -0.47, 15.3 -0.45))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((13.03 -3.59, 14.21 -3.27, 14.32 -3.69, 13.15 -4.01, 13.03 -3.59))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((18.31 10.9, 18.65 9.74, 18.24 9.61, 17.89 10.77, 18.31 10.9))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((20.27 4.31, 20.62 3.13, 20.21 3.01, 19.86 4.19, 20.27 4.31))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((15.16 0.47, 15.91 0.67, 15.95 0.52, 15.2 0.32, 15.16 0.47))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((21.26 1.01, 21.61 -0.17, 21.2 -0.29, 20.84 0.89, 21.26 1.01))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Fenster,Öffnung,,,,6.3,1.9,"POLYGON ((19.29 7.61, 19.64 6.44, 19.22 6.31, 18.88 7.48, 19.29 7.61))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((15.04 8.84, 15.25 8.09, 15.16 8.07, 14.95 8.82, 15.04 8.84))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((19.64 1.7, 20.39 1.9, 20.43 1.75, 19.68 1.55, 19.64 1.7))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((14.68 6.18, 14.89 5.4, 14.75 5.36, 14.53 6.14, 14.68 6.18))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((14.09 8.78, 14.79 8.97, 14.81 8.9, 14.12 8.7, 14.09 8.78))"
10686,15413,40060,0101 | 01 OG,468efe633eb927a268f9ef36d93709e1,131979.0,,Wohnen,Tür,Öffnung,,,,5.8,2.0,"POLYGON ((15.33 3.79, 15.55 2.99, 15.41 2.95, 15.19 3.75, 15.33 3.79))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395324.0,Wohnen,Schlafzimmer,Raum,15.99,HNF,1.0,2.9,2.6,"POLYGON ((16.45 0.82, 15.52 4.19, 16.72 4.53, 16.74 4.48, 17.02 4.55, 17 4.61, 19.89 5.41, 20.89 2.05, 17.94 1.23, 17.92 1.29, 17.64 1.21, 17.66 1.16, 16.45 0.82))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395433.0,Wohnen,Schlafzimmer,Raum,14.72,HNF,1.0,2.9,2.6,"POLYGON ((16.67 4.71, 16.69 4.67, 15.48 4.33, 14.6 7.49, 18.9 8.68, 19.84 5.54, 16.96 4.74, 16.95 4.79, 16.67 4.71))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395334.0,Wohnen,Badezimmer,Raum,3.87,HNF,0.0,2.9,2.6,"POLYGON ((16.18 9.49, 14.22 8.95, 13.74 10.68, 14.64 10.93, 14.59 11.12, 15.65 11.41, 16.18 9.49))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395438.0,Wohnen,Küche,Raum,8.74,HNF,0.0,2.9,2.6,"POLYGON ((16.34 9.45, 15.79 11.45, 17.78 12, 18 11.28, 18.11 11.32, 18.85 8.83, 15.61 7.93, 15.27 9.15, 16.26 9.42, 16.34 9.45))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395339.0,Wohnen,Schacht,Raum,0.16,FF,0.0,2.9,2.6,"POLYGON ((14.52 7.8, 15.48 8.06, 15.52 7.91, 14.56 7.64, 14.52 7.8))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395428.0,Wohnen,Korridor,Raum,16.91,HNF,0.0,2.9,2.6,"POLYGON ((12.06 10.42, 13.53 10.82, 13.56 10.71, 13.56 10.7, 14.08 8.82, 14.19 8.85, 15.18 9.12, 15.45 8.15, 14.46 7.88, 14.35 7.84, 16.3 0.78, 14.85 0.38, 12.92 7.32, 12.06 10.42))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395328.0,Wohnen,Wohnzimmer,Raum,20.64,HNF,1.0,2.9,2.6,"POLYGON ((20.94 1.9, 21.88 -1.23, 15.77 -2.93, 14.89 0.23, 17.7 1.01, 17.71 0.95, 17.99 1.03, 17.98 1.08, 20.94 1.9))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395334.0,Wohnen,Toilette,Ausstattung,,,,2.9,0.4,"POLYGON ((14.63 10.14, 14.19 10.02, 13.99 10.74, 14.43 10.87, 14.63 10.14))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395334.0,Wohnen,Dusche,Ausstattung,,,,2.9,0.2,"POLYGON ((15.56 11.36, 15.8 10.5, 14.83 10.23, 14.59 11.09, 15.56 11.36))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395334.0,Wohnen,Waschbecken,Ausstattung,,,,3.5,0.25,"POLYGON ((16.04 9.7, 15.62 9.58, 15.48 10.07, 15.9 10.19, 16.04 9.7))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395438.0,Wohnen,Küche,Ausstattung,,HNF,0.0,2.9,0.9,"POLYGON ((16.93 9.62, 16.34 9.45, 15.79 11.45, 16.38 11.61, 16.93 9.62))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,1395438.0,Wohnen,Küche,Ausstattung,,HNF,0.0,2.9,0.9,"POLYGON ((17.78 11.99, 17.93 11.44, 16.5 11.04, 16.34 11.59, 17.78 11.99))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((14.32 8.98, 15.04 9.18, 15.07 9.09, 14.35 8.89, 14.32 8.98))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((15.42 0.54, 16.21 0.76, 16.25 0.6, 15.46 0.38, 15.42 0.54))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((19.78 -1.81, 20.89 -1.5, 21.01 -1.93, 19.9 -2.24, 19.78 -1.81))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((18.62 11.15, 18.98 9.96, 18.54 9.83, 18.19 11.02, 18.62 11.15))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Eingangstür,Öffnung,,,,2.9,2.0,"POLYGON ((12.09 10.33, 12.35 9.41, 12.18 9.37, 11.93 10.29, 12.09 10.33))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((16.5 -2.72, 17.62 -2.41, 17.74 -2.84, 16.62 -3.15, 16.5 -2.72))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((19.63 7.79, 19.98 6.6, 19.55 6.47, 19.2 7.66, 19.63 7.79))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((21.65 1.08, 22.01 -0.11, 21.58 -0.24, 21.22 0.95, 21.65 1.08))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((14.97 6.18, 15.19 5.39, 15.04 5.34, 14.82 6.13, 14.97 6.18))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((15.29 9.06, 15.51 8.27, 15.42 8.25, 15.21 9.04, 15.29 9.06))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((15.86 2.98, 16.08 2.19, 15.92 2.15, 15.7 2.94, 15.86 2.98))"
10686,15413,40065,0100 | EG,4251c97c9cf15bfcfa3ec6929233762a,131986.0,,Wohnen,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((20.64 4.43, 21 3.24, 20.57 3.11, 20.21 4.3, 20.64 4.43))"
10686,15413,40065,0100 | EG,,,1395463.0,Öffentlich,Nicht definiert,Raum,66.0,,0.0,2.9,2.6,"POLYGON ((-14.87 2.95, -11.82 3.79, -10.5 -1, -10.42 -1.26, -10.51 -1.28, -10.47 -1.43, -9.74 -4.04, -9.66 -4.02, -9.15 -5.88, -9.23 -5.9, -9.1 -6.38, -9.02 -6.36, -8.27 -9.07, -8.13 -9.56, -11.76 -10.56, -12.36 -8.39, -11.35 -8.11, -11.38 -8.03, -11.37 -8.02, -11.77 -6.61, -11.86 -6.64, -11.83 -6.73, -16.35 -7.98, -16.37 -7.94, -16.73 -8.04, -17.26 -6.14, -16.88 -6.03, -16.96 -5.73, -13.13 -4.67, -13.07 -4.92, -12.66 -4.8, -12.78 -4.38, -13.17 -4.49, -13.7 -2.57, -13.31 -2.46, -13.42 -2.04, -13.83 -2.15, -13.76 -2.41, -17.59 -3.47, -17.64 -3.27, -18.03 -3.37, -18.55 -1.48, -18.18 -1.38, -18.2 -1.31, -14.01 -0.15, -14.05 0.01, -14.87 2.95))"
10686,15413,40065,0100 | EG,,,1395463.0,Öffentlich,Nicht definiert,Raum,66.0,,0.0,2.9,2.6,"POLYGON ((-14.87 2.95, -11.82 3.79, -10.5 -1, -10.42 -1.26, -10.51 -1.28, -10.47 -1.43, -9.74 -4.04, -9.66 -4.02, -9.15 -5.88, -9.23 -5.9, -9.1 -6.38, -9.02 -6.36, -8.27 -9.07, -8.13 -9.56, -11.76 -10.56, -12.36 -8.39, -11.35 -8.11, -11.38 -8.03, -11.37 -8.02, -11.77 -6.61, -11.86 -6.64, -11.83 -6.73, -16.35 -7.98, -16.37 -7.94, -16.73 -8.04, -17.26 -6.14, -16.88 -6.03, -16.96 -5.73, -13.13 -4.67, -13.07 -4.92, -12.66 -4.8, -12.78 -4.38, -13.17 -4.49, -13.7 -2.57, -13.31 -2.46, -13.42 -2.04, -13.83 -2.15, -13.76 -2.41, -17.59 -3.47, -17.64 -3.27, -18.03 -3.37, -18.55 -1.48, -18.18 -1.38, -18.2 -1.31, -14.01 -0.15, -14.05 0.01, -14.87 2.95))"
10686,15413,40065,0100 | EG,,,1395446.0,Öffentlich,Nicht definiert,Raum,13.39,,0.0,2.9,2.6,"POLYGON ((-17.97 -12.29, -18.92 -8.87, -15.28 -7.86, -14.34 -11.28, -17.97 -12.29))"
10686,15413,40065,0100 | EG,,,1395446.0,Öffentlich,Nicht definiert,Raum,13.39,,0.0,2.9,2.6,"POLYGON ((-17.97 -12.29, -18.92 -8.87, -15.28 -7.86, -14.34 -11.28, -17.97 -12.29))"
10686,15413,40065,0100 | EG,,,1395359.0,Öffentlich,Nicht definiert,Raum,40.88,,0.0,2.9,2.6,"POLYGON ((-7.48 4.91, -7.17 5, -7.19 5.08, -3.9 5.99, -3.87 5.88, -3.24 6.05, -3.28 6.17, -3.07 6.22, -1.81 1.69, -5.87 0.56, -6.29 0.45, -6.26 0.36, -10.11 -0.71, -11.39 3.88, -10.26 4.19, -10.27 4.23, -7.5 4.99, -7.48 4.91))"
10686,15413,40065,0100 | EG,,,1395359.0,Öffentlich,Nicht definiert,Raum,40.88,,0.0,2.9,2.6,"POLYGON ((-7.48 4.91, -7.17 5, -7.19 5.08, -3.9 5.99, -3.87 5.88, -3.24 6.05, -3.28 6.17, -3.07 6.22, -1.81 1.69, -5.87 0.56, -6.29 0.45, -6.26 0.36, -10.11 -0.71, -11.39 3.88, -10.26 4.19, -10.27 4.23, -7.5 4.99, -7.48 4.91))"
10686,15413,40065,0100 | EG,,,1395465.0,Öffentlich,Schacht,Raum,1.23,FF,0.0,2.9,2.6,"POLYGON ((9.95 8.63, 9.99 8.7, 11.08 9, 11.14 8.96, 11.38 8.11, 11.34 8.04, 10.29 7.74, 10.19 7.77, 9.95 8.63))"
10686,15413,40065,0100 | EG,,,1395455.0,Öffentlich,Schacht,Raum,0.12,FF,0.0,2.9,2.6,"POLYGON ((-20.42 -1.76, -20.86 -1.88, -20.92 -1.63, -20.49 -1.51, -20.42 -1.76))"
10686,15413,40065,0100 | EG,,,1395394.0,Öffentlich,Küche,Raum,11.24,HNF,0.0,2.9,2.6,"POLYGON ((-20.27 -1.72, -20.38 -1.32, -20.53 -1.36, -20.97 -1.48, -21.67 1.06, -18.04 2.07, -17.23 -0.87, -18.25 -1.16, -18.64 -1.26, -20.27 -1.72))"
10686,15413,40065,0100 | EG,,,1395372.0,Öffentlich,Nicht definiert,Raum,2.91,,0.0,2.9,2.6,"POLYGON ((-10.1 -0.76, -6.25 0.31, -6.05 -0.39, -9.91 -1.46, -10.07 -0.88, -10.1 -0.76))"
10686,15413,40065,0100 | EG,,,1395372.0,Öffentlich,Nicht definiert,Raum,2.91,,0.0,2.9,2.6,"POLYGON ((-10.1 -0.76, -6.25 0.31, -6.05 -0.39, -9.91 -1.46, -10.07 -0.88, -10.1 -0.76))"
10686,15413,40065,0100 | EG,,,1395408.0,Öffentlich,Badezimmer,Raum,3.67,HNF,0.0,2.9,2.6,"POLYGON ((-14.21 -0.04, -15.37 -0.36, -16.18 2.59, -15.03 2.91, -14.21 -0.04))"
10686,15413,40065,0100 | EG,,,1395461.0,Öffentlich,Badezimmer,Raum,1.49,HNF,0.0,2.9,2.6,"POLYGON ((-15.46 -0.38, -17.08 -0.83, -17.32 0.02, -15.69 0.47, -15.46 -0.38))"
10686,15413,40065,0100 | EG,,,1395401.0,Öffentlich,Nicht definiert,Raum,14.67,,0.0,2.9,2.6,"POLYGON ((-16.88 -8.13, -18.96 -8.71, -19.51 -6.74, -19.22 -6.66, -19.35 -6.19, -19.64 -6.26, -20.13 -4.48, -19.85 -4.4, -19.98 -3.92, -20.27 -4, -20.81 -2.04, -18.73 -1.46, -18.71 -1.52, -16.88 -8.13))"
10686,15413,40065,0100 | EG,,,1395401.0,Öffentlich,Nicht definiert,Raum,14.67,,0.0,2.9,2.6,"POLYGON ((-16.88 -8.13, -18.96 -8.71, -19.51 -6.74, -19.22 -6.66, -19.35 -6.19, -19.64 -6.26, -20.13 -4.48, -19.85 -4.4, -19.98 -3.92, -20.27 -4, -20.81 -2.04, -18.73 -1.46, -18.71 -1.52, -16.88 -8.13))"
10686,15413,40065,0100 | EG,,,1395424.0,Öffentlich,Nicht definiert,Raum,10.06,,0.0,2.9,2.6,"POLYGON ((-9.99 -1.55, -9.97 -1.54, -6.04 -0.46, -5.47 -2.5, -5.37 -2.48, -5.28 -2.79, -9.24 -3.89, -9.34 -3.53, -9.43 -3.56, -9.99 -1.55))"
10686,15413,40065,0100 | EG,,,1395424.0,Öffentlich,Nicht definiert,Raum,10.06,,0.0,2.9,2.6,"POLYGON ((-9.99 -1.55, -9.97 -1.54, -6.04 -0.46, -5.47 -2.5, -5.37 -2.48, -5.28 -2.79, -9.24 -3.89, -9.34 -3.53, -9.43 -3.56, -9.99 -1.55))"
10686,15413,40065,0100 | EG,,,1395353.0,Öffentlich,Nicht definiert,Raum,227.38,,0.0,2.9,2.6,"POLYGON ((-5.83 0.41, -1.62 1.58, -1.64 1.66, -2.92 6.26, 0.01 7.08, 0.04 6.97, 0.67 7.14, 0.64 7.25, 3.95 8.17, 3.98 8.06, 4.6 8.23, 4.57 8.34, 8.16 9.33, 9.07 6.05, 9.48 6.17, 9.47 6.2, 12.67 7.09, 15.47 -3.01, 12.27 -3.9, 11.4 -0.74, 13.66 -0.12, 13.61 0.03, 11.36 -0.59, 11.23 -0.13, 10.82 -0.25, 11.73 -3.53, 8.13 -4.53, 8.1 -4.43, 7.49 -4.6, 7.52 -4.69, 4.21 -5.61, 4.18 -5.51, 3.57 -5.68, 3.6 -5.78, 0.28 -6.7, 0.25 -6.6, -0.36 -6.77, -0.33 -6.87, -3.56 -7.77, -5.08 -2.27, -5.83 0.41))"
10686,15413,40065,0100 | EG,,,1395353.0,Öffentlich,Nicht definiert,Raum,227.38,,0.0,2.9,2.6,"POLYGON ((-5.83 0.41, -1.62 1.58, -1.64 1.66, -2.92 6.26, 0.01 7.08, 0.04 6.97, 0.67 7.14, 0.64 7.25, 3.95 8.17, 3.98 8.06, 4.6 8.23, 4.57 8.34, 8.16 9.33, 9.07 6.05, 9.48 6.17, 9.47 6.2, 12.67 7.09, 15.47 -3.01, 12.27 -3.9, 11.4 -0.74, 13.66 -0.12, 13.61 0.03, 11.36 -0.59, 11.23 -0.13, 10.82 -0.25, 11.73 -3.53, 8.13 -4.53, 8.1 -4.43, 7.49 -4.6, 7.52 -4.69, 4.21 -5.61, 4.18 -5.51, 3.57 -5.68, 3.6 -5.78, 0.28 -6.7, 0.25 -6.6, -0.36 -6.77, -0.33 -6.87, -3.56 -7.77, -5.08 -2.27, -5.83 0.41))"
10686,15413,40065,0100 | EG,,,1395453.0,Öffentlich,Schacht,Raum,0.5,FF,0.0,2.9,2.6,"POLYGON ((-12.13 -10.67, -12.63 -8.86, -12.46 -8.55, -11.89 -10.6, -12.13 -10.67))"
10686,15413,40065,0100 | EG,,,1395388.0,Öffentlich,Badezimmer,Raum,0.94,HNF,0.0,2.9,2.6,"POLYGON ((-14 -8.6, -14.86 -8.84, -15.14 -7.82, -14.29 -7.58, -14 -8.6))"
10686,15413,40065,0100 | EG,,,1395377.0,Öffentlich,Badezimmer,Raum,6.17,HNF,0.0,2.9,2.6,"POLYGON ((-13.46 -10.11, -14.17 -7.55, -11.79 -6.89, -11.48 -7.99, -12.46 -8.26, -12.47 -8.26, -12.47 -8.27, -12.8 -8.85, -12.8 -8.86, -12.29 -10.71, -14.19 -11.24, -14.43 -10.37, -13.58 -10.14, -13.46 -10.11))"
10686,15413,40065,0100 | EG,,,1395365.0,Öffentlich,Nicht definiert,Raum,21.29,,0.0,2.9,2.6,"POLYGON ((-9.22 -3.96, -5.26 -2.86, -3.88 -7.86, -7.84 -8.95, -9.22 -3.96))"
10686,15413,40065,0100 | EG,,,1395365.0,Öffentlich,Nicht definiert,Raum,21.29,,0.0,2.9,2.6,"POLYGON ((-9.22 -3.96, -5.26 -2.86, -3.88 -7.86, -7.84 -8.95, -9.22 -3.96))"
10686,15413,40065,0100 | EG,,,1395382.0,Öffentlich,Nicht definiert,Raum,8.72,,0.0,2.9,2.6,"POLYGON ((-13.18 -4.51, -17.01 -5.57, -17.02 -5.54, -17.4 -5.64, -17.89 -3.85, -17.51 -3.75, -17.54 -3.63, -13.72 -2.57, -13.18 -4.51))"
10686,15413,40065,0100 | EG,,,1395382.0,Öffentlich,Nicht definiert,Raum,8.72,,0.0,2.9,2.6,"POLYGON ((-13.18 -4.51, -17.01 -5.57, -17.02 -5.54, -17.4 -5.64, -17.89 -3.85, -17.51 -3.75, -17.54 -3.63, -13.72 -2.57, -13.18 -4.51))"
10686,15413,40065,0100 | EG,,,1395345.0,Öffentlich,Treppenhaus,Raum,9.58,VF,0.0,2.9,2.6,"POLYGON ((9.43 6.35, 8.57 9.45, 11.91 10.37, 12.76 7.27, 12.73 7.26, 9.43 6.35), (10.13 7.71, 10.14 7.72, 10.29 7.67, 11.39 7.98, 11.46 8.12, 11.45 8.12, 11.22 8.99, 11.21 8.99, 11.09 9.07, 9.96 8.76, 9.95 8.76, 9.95 8.75, 9.88 8.63, 10.13 7.72, 10.13 7.71))"
10686,15413,40065,0100 | EG,,,1395458.0,Öffentlich,Schacht,Raum,0.07,FF,0.0,2.9,2.6,"POLYGON ((-10.28 -1.34, -10.38 -0.97, -10.21 -0.92, -10.11 -1.29, -10.28 -1.34))"
10686,15413,40065,0100 | EG,,,1395418.0,Öffentlich,Badezimmer,Raum,3.52,HNF,0.0,2.9,2.6,"POLYGON ((-15.72 0.55, -17.34 0.1, -17.9 2.11, -16.27 2.56, -15.72 0.55))"
10686,15413,40065,0100 | EG,,,1395414.0,Öffentlich,Badezimmer,Raum,0.95,HNF,0.0,2.9,2.6,"POLYGON ((-13.63 -9.96, -14.48 -10.2, -14.77 -9.16, -13.92 -8.92, -13.63 -9.96))"
10686,15413,40065,0100 | EG,,,1395446.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((-16.24 -10.63, -15.94 -11.72, -17.97 -12.28, -18.27 -11.19, -16.24 -10.63))"
10686,15413,40065,0100 | EG,,,1395446.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((-17.04 -10.94, -18.25 -11.28, -18.91 -8.87, -17.71 -8.53, -17.04 -10.94))"
10686,15413,40065,0100 | EG,,,1395394.0,Öffentlich,Küche,Ausstattung,,HNF,0.0,2.9,0.9,"POLYGON ((-18.05 2.07, -17.89 1.49, -21.51 0.49, -21.67 1.07, -18.05 2.07))"
10686,15413,40065,0100 | EG,,,1395372.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((-6.25 0.31, -6.06 -0.39, -9.91 -1.45, -10.1 -0.76, -6.25 0.31))"
10686,15413,40065,0100 | EG,,,1395408.0,Öffentlich,Waschbecken,Ausstattung,,,,3.5,0.25,"POLYGON ((-14.74 1.55, -15.17 1.43, -15.3 1.92, -14.88 2.04, -14.74 1.55))"
10686,15413,40065,0100 | EG,,,1395408.0,Öffentlich,Waschbecken,Ausstattung,,,,3.5,0.25,"POLYGON ((-14.93 2.22, -15.36 2.1, -15.49 2.59, -15.07 2.71, -14.93 2.22))"
10686,15413,40065,0100 | EG,,,1395461.0,Öffentlich,Toilette,Ausstattung,,,,2.9,0.4,"POLYGON ((-16.41 0.04, -16.29 -0.38, -17.05 -0.6, -17.17 -0.17, -16.41 0.04))"
10686,15413,40065,0100 | EG,,,1395388.0,Öffentlich,Toilette,Ausstattung,,,,2.9,0.4,"POLYGON ((-14.21 -8.66, -14.65 -8.78, -14.85 -8.07, -14.4 -7.94, -14.21 -8.66))"
10686,15413,40065,0100 | EG,,,1395377.0,Öffentlich,Waschbecken,Ausstattung,,,,3.5,0.25,"POLYGON ((-13.83 -11, -14.23 -11.11, -14.36 -10.62, -13.97 -10.51, -13.83 -11))"
10686,15413,40065,0100 | EG,,,1395382.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((-13.85 -2.73, -13.38 -4.44, -17.31 -5.53, -17.78 -3.82, -13.85 -2.73))"
10686,15413,40065,0100 | EG,,,1395345.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((12.43 8.26, 12.69 7.32, 10.42 6.69, 10.16 7.63, 12.43 8.26))"
10686,15413,40065,0100 | EG,,,1395345.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((10.74 9.99, 11 9.06, 8.9 8.47, 8.64 9.41, 10.74 9.99))"
10686,15413,40065,0100 | EG,,,1395345.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((10.42 6.68, 9.47 6.42, 8.91 8.44, 9.85 8.71, 10.42 6.68))"
10686,15413,40065,0100 | EG,,,1395345.0,Öffentlich,Treppe,Ausstattung,,,,2.9,2.6,"POLYGON ((12.18 9.17, 12.42 8.31, 11.48 8.05, 11.24 8.91, 12.18 9.17))"
10686,15413,40065,0100 | EG,,,1395414.0,Öffentlich,Toilette,Ausstattung,,,,2.9,0.4,"POLYGON ((-13.92 -9.7, -14.37 -9.83, -14.57 -9.1, -14.12 -8.98, -13.92 -9.7))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((-14.14 3.61, -12.95 3.94, -12.83 3.51, -14.02 3.18, -14.14 3.61))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((1.24 -6.42, 2.64 -6.04, 2.76 -6.47, 1.36 -6.86, 1.24 -6.42))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((-17.95 2.55, -17.34 2.72, -17.22 2.29, -17.83 2.12, -17.95 2.55))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Tür,Öffnung,,,,2.9,2.0,"POLYGON ((-18.42 -1.94, -18.17 -2.85, -18.33 -2.89, -18.59 -1.99, -18.42 -1.94))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Eingangstür,Öffnung,,,,2.9,2.0,"POLYGON ((8.83 8.55, 9.09 7.63, 8.65 7.51, 8.4 8.43, 8.83 8.55))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((9.09 -4.25, 10.49 -3.86, 10.61 -4.3, 9.21 -4.69, 9.09 -4.25))"
10686,15413,40065,0100 | EG,,,,Öffentlich,Fenster,Öffnung,,,,3.4,1.9,"POLYGON ((-16.8 -11.95, -15.59 -11.62, -15.47 -12.05, -16.67 -12.38, -16.8 -11.95))"
